,EP_UNEMP,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_LIMENG,EP_MINRTY,EP_MUNIT,EP_NOVEH,EP_NOINT,RPL_THEME3,treatment,outcome,embed_idx
4950,6.0,22.4,22.1,6.8,2.0,7.5,41.4,1.9,1.1,14.2,0.3398,14.5,11.328492803760502,5222
4951,6.7,10.7,21.8,10.3,10.9,13.0,77.3,11.5,7.4,20.5,0.6881,23.5,21.31804969380173,5223
4952,2.8,11.9,38.2,12.6,14.0,30.1,96.4,1.1,16.1,31.5,0.9182,46.5,45.444929885615885,5224
4953,9.5,15.3,27.7,11.1,0.0,0.0,14.6,12.6,7.1,1.7,0.0552,1.4,5.514991923421868,5225
4954,6.3,23.5,22.7,20.6,4.7,0.9,11.6,0.4,1.1,6.7,0.0334,8.3,10.375933532836155,5226
4955,9.9,15.1,21.3,13.5,7.2,4.0,56.5,10.1,2.8,4.2,0.4958,12.7,17.307490181077565,5227
4956,8.3,5.9,25.2,9.5,14.5,23.7,78.1,33.9,14.2,36.1,0.6963,28.3,48.97064148530196,5228
4957,7.0,20.6,18.8,14.4,5.3,2.3,72.7,6.1,0.4,7.7,0.6437,8.4,7.1576064805964865,5229
4958,2.3,14.1,11.1,10.9,1.6,0.0,27.5,25.5,6.2,6.3,0.1817,0.5,12.145468415684345,5230
4959,1.6,22.1,22.7,10.1,5.1,0.2,31.6,7.6,0.4,2.3,0.2243,1.1,3.3244354580137783,5231
4960,2.8,32.4,23.3,15.5,2.5,11.2,61.9,0.0,4.8,14.5,0.5451,16.2,20.835722119566764,5232
4961,4.0,9.7,19.2,4.7,2.6,12.5,50.5,0.0,2.0,5.6,0.4322,26.2,18.524685325926708,5233
4962,11.1,6.3,24.2,7.0,7.8,15.6,90.1,69.1,17.6,4.7,0.8213,30.4,47.415297045848234,5234
4963,10.5,15.4,20.2,14.1,9.0,5.3,51.9,2.2,10.6,10.1,0.4486,15.6,27.860249460422597,5235
4964,8.7,11.1,29.6,12.1,9.2,1.0,27.1,0.0,1.3,9.0,0.1765,8.8,17.154338444474845,5236
4965,11.8,9.4,27.0,6.2,6.8,0.4,11.3,0.0,0.0,20.5,0.0317,11.2,33.868444045586116,5237
4966,9.7,7.2,31.1,7.4,15.6,7.2,76.5,14.0,8.0,29.1,0.6787,30.6,42.44129730508172,5238
4967,8.2,16.3,22.2,20.4,1.3,0.0,8.3,0.0,0.0,21.7,0.0161,14.9,24.064855149935163,5239
4968,10.5,12.3,33.1,12.0,2.2,15.9,93.5,0.0,1.3,11.4,0.8718,35.1,25.987377799642957,5240
4969,5.8,17.9,19.6,14.1,13.2,0.0,30.6,37.8,15.4,18.1,0.2117,4.4,45.23236483104435,5241
4970,6.2,13.5,24.5,11.2,10.4,3.1,73.5,17.4,8.0,9.3,0.651,11.1,20.508012997517064,5242
4971,3.2,21.5,18.6,10.5,7.4,4.0,35.3,36.8,9.6,6.9,0.2659,3.5,14.37717502743032,5243
4972,1.2,28.6,4.8,9.0,5.4,0.0,34.2,79.9,9.4,11.9,0.2532,0.5,19.815803460886222,5244
4973,3.8,4.2,22.8,10.2,9.5,11.1,56.7,55.5,0.0,1.8,0.4977,17.9,29.478620449846073,5245
4974,2.8,7.5,24.4,6.4,11.2,14.0,77.5,57.3,8.2,14.9,0.6904,25.5,42.414801777862735,5246
4975,3.8,7.2,37.0,6.4,8.2,11.4,87.3,11.6,1.3,15.8,0.7865,28.7,43.391326893025926,5247
4976,5.2,17.6,21.9,6.9,4.4,0.0,29.8,12.9,5.4,3.0,0.2052,3.4,7.768964296770274,5249
4977,6.4,21.1,16.0,13.1,4.1,0.9,18.8,0.0,0.0,2.6,0.0923,1.2,13.831403192321112,5250
4978,7.5,11.8,27.1,17.2,12.9,6.5,80.3,59.3,23.0,33.9,0.7174,13.6,42.22771567515149,5251
4979,2.6,17.6,20.5,17.0,2.0,1.8,24.2,0.0,3.4,7.5,0.1471,5.0,17.485849475571488,5253
4980,6.8,11.6,23.4,14.0,3.0,7.2,79.2,7.8,6.7,14.0,0.7059,13.4,18.495061600861867,5254
4981,4.1,10.2,15.1,7.6,4.1,7.5,51.0,11.4,1.2,18.7,0.4388,12.6,12.263459178930894,5255
4982,5.5,4.2,34.6,10.7,12.0,12.9,92.6,15.7,5.4,24.4,0.8592,43.5,45.602033850650734,5256
4983,4.3,12.6,28.1,16.1,3.5,5.6,57.1,2.3,3.0,9.4,0.5009,17.4,19.96977144364583,5257
4984,9.3,32.5,13.9,27.4,1.5,1.2,15.9,0.0,2.4,17.0,0.0648,8.5,19.42758245264327,5258
4985,6.0,8.7,25.9,4.6,11.1,1.7,29.2,9.5,0.9,2.1,0.1995,2.9,-0.3558605938990116,5259
4986,5.0,10.3,27.8,14.4,13.1,7.7,77.4,15.1,4.5,16.3,0.6891,27.6,30.463644844184493,5260
4987,3.0,2.3,16.0,6.3,9.3,3.4,87.9,64.6,3.1,1.0,0.796,2.2,15.578560446801532,5261
4988,1.5,8.5,12.2,8.9,5.2,5.8,49.6,20.9,12.7,24.6,0.4233,15.3,32.14697180032095,5262
4989,10.5,15.3,23.1,9.7,11.7,5.6,65.6,11.8,1.0,8.2,0.5816,8.5,18.19762577959869,5263
4990,6.6,5.5,7.9,2.7,0.0,1.1,39.6,76.2,7.3,4.0,0.3188,15.2,19.73271374191905,5264
4991,4.9,9.7,27.9,11.7,1.6,4.2,61.4,1.0,3.0,6.9,0.54,13.5,25.532075088585373,5265
4992,4.7,25.8,26.0,25.0,0.0,1.4,3.1,0.0,3.7,18.2,0.0028,9.0,7.84442116899263,5266
4993,1.8,19.3,25.8,12.4,1.9,0.2,25.3,0.0,3.7,21.8,0.1595,13.5,21.463086002336844,5267
4994,3.1,25.4,16.7,17.7,2.7,4.4,41.3,0.5,5.6,21.4,0.3386,14.6,18.13927026594345,5268
4995,6.4,20.0,16.1,10.4,2.5,4.5,34.1,35.4,9.1,11.0,0.2519,13.5,13.037285799942232,5269
4996,5.3,4.4,27.5,5.4,3.0,2.6,59.2,0.9,0.0,2.2,0.5194,1.7,14.868656676323337,5270
4997,1.8,16.7,34.4,3.3,2.3,4.9,35.8,2.6,2.8,0.6,0.2707,3.7,10.977525032015745,5271
4998,2.8,20.0,19.6,15.9,5.9,0.0,32.0,16.9,2.1,1.5,0.2298,6.3,9.11740759127696,5272
4999,7.8,7.5,31.4,10.4,5.3,15.2,92.6,17.1,10.5,4.5,0.8592,27.2,43.01377206266683,5273
5000,6.0,16.1,22.2,13.4,3.2,4.1,67.6,4.4,5.2,11.1,0.5981,14.4,23.805506164549712,5274
5001,0.0,11.2,29.3,12.5,3.5,10.7,66.9,0.0,4.7,12.8,0.5919,38.7,24.888264270161592,5275
5002,4.4,16.3,25.1,16.4,6.2,2.4,34.3,0.0,3.6,17.9,0.2541,4.5,19.55054751207233,5276
5003,5.1,12.5,30.1,7.1,10.8,24.2,89.8,18.3,0.0,14.5,0.8179,36.9,28.06688228886465,5277
5004,1.5,16.9,17.6,14.2,7.6,0.6,8.3,3.4,7.6,14.3,0.0161,11.0,21.38203056684073,5278
5005,2.8,9.9,35.5,6.7,7.4,2.4,32.9,31.5,1.3,1.5,0.2395,4.1,5.850827558004257,5279
5006,11.0,8.5,23.4,12.1,11.6,2.4,83.6,10.1,1.1,7.3,0.7474,13.0,28.395985846178988,5280
5007,10.0,6.4,27.4,3.9,7.5,2.1,28.2,18.1,0.0,10.1,0.1904,5.4,-17.769327456734267,5281
5008,3.7,13.6,27.6,8.2,8.4,0.0,22.7,4.5,5.6,8.9,0.1314,5.9,16.85273802717146,5282
5009,6.7,6.0,31.8,6.7,11.0,4.9,74.7,0.0,1.9,3.8,0.6634,2.8,7.680097141129542,5283
5010,8.5,8.0,35.1,16.5,5.1,14.7,96.5,7.9,2.5,25.6,0.9209,23.5,38.02286507819399,5284
5011,3.3,7.1,19.0,8.1,11.2,5.9,89.3,57.6,1.9,4.2,0.8116,15.2,21.39971307006812,5285
5012,4.7,18.0,16.4,9.0,3.4,7.9,60.0,0.0,3.0,0.7,0.5261,11.4,17.539997311080864,5286
5013,5.9,4.4,37.2,14.0,28.1,3.4,92.9,7.2,16.6,23.7,0.8633,16.6,50.94212031434531,5287
5014,0.0,9.8,18.8,12.9,2.1,0.0,5.5,3.7,2.8,7.1,0.0074,9.5,6.631445790442892,5288
5015,4.5,6.3,11.9,8.3,7.3,5.8,60.9,79.5,20.7,10.3,0.5355,5.0,24.542582607180805,5289
5016,5.9,5.1,24.3,7.6,9.0,8.9,87.9,31.0,5.2,25.2,0.796,13.5,32.49642487963043,5290
5017,15.7,7.9,29.7,10.9,7.0,23.5,98.1,0.0,0.6,13.8,0.952,38.4,30.699662240115785,5291
5018,0.6,32.6,14.8,14.8,5.4,0.0,11.7,1.8,1.9,2.0,0.0342,3.4,20.92487186528183,5292
5019,3.1,12.6,23.3,8.9,7.6,20.0,76.5,15.5,3.1,11.2,0.6787,27.0,11.614630501789314,5293
5020,14.9,12.1,23.3,11.9,4.8,5.2,44.6,0.0,1.2,2.2,0.3746,7.7,13.174974245806382,5294
5021,9.9,2.6,22.1,4.7,21.4,12.7,84.0,56.6,1.6,18.3,0.7519,6.1,33.64640102888532,5295
5022,4.5,13.6,22.6,7.9,6.0,0.9,22.0,7.7,1.8,4.2,0.1238,3.4,2.423589357950065,5296
5023,0.1,12.0,34.6,10.2,13.4,1.3,79.6,20.5,8.7,6.9,0.7104,4.1,22.40206795197175,5297
5024,8.7,9.3,26.5,8.4,12.2,5.6,57.2,18.7,7.7,8.9,0.5015,11.8,39.9838152449114,5298
5025,5.3,15.5,31.4,13.8,7.2,13.2,79.9,8.2,4.0,8.2,0.7131,23.7,24.33344965826562,5299
5026,5.0,30.3,17.4,17.8,4.5,0.0,44.5,0.0,0.5,8.8,0.3728,7.6,18.418481340826837,5300
5027,1.9,18.2,21.3,11.2,5.7,5.4,76.8,25.1,1.1,6.5,0.6824,11.3,12.428489271715907,5301
5028,1.7,6.7,19.4,13.0,2.9,8.4,63.9,2.4,1.6,9.7,0.5643,26.1,16.8055367597035,5302
5029,3.3,18.7,23.3,16.5,1.0,0.4,21.3,0.5,3.1,17.1,0.1176,14.9,21.08954061507764,5303
5030,16.5,16.9,27.0,13.2,15.2,0.5,54.1,3.5,11.9,8.8,0.4688,13.1,28.79178137744912,5304
5031,4.2,4.9,36.9,9.2,17.4,21.5,96.9,0.0,5.0,27.6,0.9284,50.6,53.23774465887119,5305
5032,10.5,18.4,20.6,20.1,18.0,0.7,34.3,0.5,2.9,12.9,0.2541,14.2,34.07782334013209,5306
5033,4.1,13.0,23.4,11.1,2.0,6.2,64.9,0.0,0.0,10.9,0.5752,9.4,15.509526957155211,5307
5034,15.0,8.4,32.0,8.4,12.2,31.4,78.8,0.0,6.7,21.8,0.7006,49.0,30.55329014687021,5308
5035,3.2,16.4,31.4,9.9,3.5,0.3,33.9,8.9,0.9,0.7,0.2497,5.8,7.807595101822996,5309
5036,7.0,3.1,36.4,9.4,16.6,11.6,89.4,0.0,1.5,7.0,0.8135,9.2,29.800917136439914,5310
5037,8.9,18.3,29.7,23.9,14.0,20.3,98.2,9.3,24.8,22.8,0.9544,44.6,56.37881666625328,5311
5038,0.7,17.7,17.2,21.7,3.8,5.7,59.8,7.1,8.8,15.7,0.5244,25.7,44.6957129141959,5312
5039,1.9,8.3,17.1,10.0,4.8,0.7,47.3,7.8,16.0,22.1,0.4003,17.4,29.22035970113368,5313
5040,5.6,8.3,29.1,7.6,18.0,23.4,88.4,53.4,16.6,29.1,0.8024,36.5,50.89448780075403,5315
5041,6.7,8.7,29.7,8.9,7.9,27.9,95.7,20.1,0.0,14.4,0.9049,49.9,49.718418995301846,5316
5042,2.8,15.2,29.1,12.1,5.7,0.0,17.3,0.3,1.7,10.9,0.0775,9.9,16.812230842735286,5317
5043,7.3,8.0,29.5,10.2,8.8,1.5,72.8,1.3,1.5,1.8,0.6446,6.4,8.979807611823107,5318
5044,4.2,23.1,13.5,15.5,2.1,5.9,91.7,0.0,8.3,57.3,0.8438,26.1,26.5982322875716,5319
5045,3.4,4.6,42.4,10.8,16.9,10.2,84.8,10.1,5.7,6.0,0.7623,21.4,41.287986549022925,5320
5046,9.9,14.4,14.0,11.4,0.0,2.4,31.5,14.6,5.4,1.7,0.2234,2.8,15.401058624419978,5321
5047,2.0,11.5,13.7,4.3,5.9,0.0,43.9,48.1,1.2,7.1,0.3664,4.2,12.803016056898697,5322
5048,5.2,6.5,19.5,11.4,8.1,1.1,42.0,44.7,4.7,3.5,0.3477,5.3,18.797392030272295,5324
5049,0.0,6.9,40.4,8.3,3.6,20.2,78.0,0.0,0.0,7.4,0.6954,47.8,37.549096508087985,5325
5050,13.8,10.2,35.0,14.0,6.9,5.6,40.2,0.6,7.7,15.8,0.3259,14.4,31.059384936706486,5327
5051,1.6,18.0,23.3,12.0,7.1,3.1,72.9,10.3,5.8,9.6,0.6454,10.6,12.01317473559013,5328
5052,4.4,8.4,26.1,14.9,21.6,4.3,52.9,22.8,6.8,30.3,0.4585,20.7,39.86055092336187,5329
5053,9.3,12.1,26.3,19.3,17.9,2.6,62.7,33.0,6.2,22.0,0.5529,15.6,26.84649856308191,5330
5054,6.9,8.6,19.5,7.8,6.0,5.2,28.9,22.9,2.8,9.1,0.1968,3.5,19.451658249752576,5331
5055,1.0,7.1,22.2,8.5,6.0,4.2,52.6,34.0,1.9,4.6,0.4552,9.6,18.89515526254861,5332
5056,5.4,21.1,22.7,8.9,7.9,0.3,53.0,60.3,1.5,0.6,0.4594,6.7,18.45672179748898,5333
5057,1.8,8.4,36.3,13.1,7.9,4.2,82.1,12.5,10.6,12.7,0.7319,26.4,32.60414476431815,5334
5058,2.7,6.7,27.7,7.9,12.9,5.8,71.0,7.3,1.5,20.0,0.6281,18.7,18.042460333299033,5335
5059,5.7,14.0,21.0,12.3,7.3,4.9,58.6,1.7,6.5,21.1,0.5147,24.6,24.979075590061797,5336
5060,5.5,4.4,25.6,5.6,15.7,6.5,55.1,12.6,0.0,7.4,0.481,24.5,25.99944314020616,5337
5061,0.3,1.6,18.8,3.0,8.7,4.2,78.0,68.1,6.2,4.2,0.6954,6.1,2.941448774093729,5338
5062,3.4,12.7,24.2,15.5,6.0,4.6,13.9,0.0,0.6,1.5,0.051,17.6,14.584278426135302,5339
5063,4.5,8.3,35.5,6.6,2.6,1.2,15.6,0.0,0.0,1.9,0.0628,3.0,9.844499437077436,5340
5064,0.0,17.1,23.8,11.4,2.6,7.2,47.6,0.0,0.0,0.0,0.4036,2.6,0.8096821570490329,5341
5065,6.7,11.3,14.1,18.4,4.6,1.1,35.2,4.6,4.7,24.8,0.2655,22.8,36.70181028634752,5342
5066,8.9,5.8,43.2,10.8,15.6,12.8,97.5,12.3,2.2,30.3,0.9397,26.3,50.178207497980814,5343
5067,13.6,14.7,29.1,19.5,19.5,12.0,94.4,2.8,11.3,26.0,0.8848,44.4,60.589224757692214,5344
5068,19.2,16.2,24.8,18.4,14.1,12.6,98.1,8.6,15.6,21.7,0.952,35.5,55.27197056855971,5345
5069,0.0,9.8,27.3,10.8,8.2,3.6,97.7,9.9,12.9,22.4,0.9438,25.4,34.36006670177222,5346
5070,3.8,9.1,27.1,10.6,7.2,6.1,50.7,14.4,0.5,7.7,0.435,16.6,14.786746979598334,5347
5071,19.2,13.1,20.7,26.3,10.9,4.8,47.5,0.5,7.0,8.7,0.4029,17.4,35.41952193296682,5348
5072,5.3,7.0,23.1,3.9,3.8,2.2,54.7,1.7,3.8,3.4,0.4755,7.3,15.163264552192416,5349
5073,1.6,16.7,24.3,14.4,7.4,0.2,21.1,1.9,1.9,9.3,0.114,6.9,22.602263819509183,5350
5074,7.2,11.3,16.9,11.3,1.7,13.8,69.5,45.9,3.3,1.6,0.6143,13.9,40.7272318770264,5351
5075,5.2,14.2,11.5,9.4,4.7,2.1,31.1,65.1,10.2,6.8,0.2177,2.3,15.332841075799676,5352
5076,2.1,1.1,21.4,2.3,6.1,0.0,60.7,61.4,8.0,0.0,0.5333,1.7,8.929675015903248,5353
5077,2.5,19.4,24.8,13.2,1.7,0.4,22.8,5.7,6.7,2.7,0.1327,2.0,8.446966259859872,5354
5078,1.7,18.5,23.9,14.3,6.0,5.2,35.8,0.0,2.0,22.9,0.2707,19.0,15.256836409780458,5355
5079,6.7,5.3,27.2,13.6,6.5,5.3,42.6,51.2,5.3,6.0,0.3541,1.0,34.953389704271444,5356
5080,0.5,17.6,25.7,4.7,0.0,4.7,54.2,0.0,1.1,10.2,0.4699,10.1,6.19519760227835,5357
5081,0.5,11.3,26.4,12.4,7.2,2.3,36.5,0.0,4.5,21.5,0.2791,17.8,17.317178784407027,5358
5082,5.7,22.5,18.2,12.0,2.0,2.7,24.8,0.0,4.9,13.8,0.1539,15.5,18.318759654115528,5359
5083,1.2,25.4,21.6,13.5,0.7,0.7,18.0,0.0,0.7,0.2,0.0853,0.3,-1.2289940514601527,5360
5084,6.5,9.9,28.1,5.6,1.9,1.9,54.6,22.9,2.2,2.3,0.474,7.5,9.219207216058134,5361
5085,4.8,22.2,18.8,22.7,3.1,0.5,21.1,4.6,2.1,10.5,0.114,9.7,16.276538347458594,5362
5086,2.1,9.6,31.3,11.2,4.8,0.5,17.0,2.2,0.4,3.7,0.0742,4.0,3.092158733182191,5363
5087,7.7,11.8,19.1,8.1,7.1,5.7,49.3,46.2,1.2,3.6,0.4214,7.9,13.465073543031236,5364
5088,11.3,3.5,49.2,2.9,14.4,8.0,92.0,0.0,0.0,7.0,0.848,16.5,27.56566603879172,5365
5089,4.6,8.3,23.1,12.6,2.4,6.7,58.1,10.8,3.5,5.3,0.5104,20.6,16.616325271755265,5366
5090,4.5,10.1,23.3,9.2,4.9,1.4,25.0,0.0,1.1,3.6,0.1558,9.1,10.991371332804192,5367
5091,1.0,12.3,26.9,7.7,0.8,1.2,31.8,0.0,3.5,2.0,0.2272,5.1,5.467474977559733,5368
5092,6.7,5.7,34.9,6.8,15.8,20.0,95.6,0.0,3.8,11.3,0.903,47.0,34.29101720696868,5369
5093,0.8,19.6,26.3,12.2,2.3,1.0,18.9,17.8,13.0,5.1,0.094,0.8,13.868394285021871,5370
5094,1.2,12.3,29.0,12.5,8.8,4.0,37.0,5.6,7.2,25.6,0.2849,20.9,27.336845853407365,5371
5095,1.7,11.8,23.2,9.7,2.3,1.7,33.0,25.4,4.4,12.7,0.2404,6.6,5.613322291674459,5372
5096,4.2,12.5,22.9,10.8,3.8,8.4,89.0,10.8,5.7,8.1,0.8093,19.6,24.416731026507275,5373
5097,0.0,8.8,32.5,9.9,13.4,2.7,35.1,0.0,2.2,23.8,0.2643,21.8,28.685521033233407,5374
5098,2.6,9.0,26.7,8.1,10.2,26.1,78.8,1.2,1.7,5.5,0.7006,44.1,17.913793508249995,5375
5099,3.6,15.4,30.1,6.1,5.0,6.8,51.3,11.3,0.4,4.1,0.4423,9.4,10.050426515942428,5376
5100,7.4,24.1,24.2,12.7,4.4,3.1,20.1,0.0,1.2,18.4,0.1046,8.8,19.085558347858637,5377
5101,4.2,14.4,22.5,15.9,4.5,4.4,89.4,13.5,19.2,22.2,0.8135,19.2,36.79415991584306,5378
5102,5.9,14.1,23.3,32.6,11.8,1.4,42.7,8.7,16.7,13.1,0.355,24.1,53.62742856902879,5379
5103,1.2,23.0,22.5,16.4,7.7,21.0,86.5,24.3,2.9,5.3,0.7792,15.8,23.24280937906777,5380
5104,0.7,9.1,34.7,7.9,11.4,12.8,89.2,4.2,12.1,30.8,0.8107,37.8,44.29581128737863,5381
5105,8.2,7.6,25.8,4.7,11.4,1.6,48.9,48.7,14.7,8.4,0.4172,4.6,23.34682722552793,5382
5106,9.7,23.2,18.1,19.6,2.5,4.5,27.5,0.0,0.0,18.9,0.1817,17.4,27.56777896594816,5384
5107,8.7,11.8,30.8,15.1,8.8,4.7,47.2,0.7,1.1,12.8,0.3987,19.5,28.108359369181397,5385
5108,2.7,32.0,16.2,13.0,2.4,0.4,10.6,3.6,12.4,9.9,0.028,7.6,18.1466396316418,5386
5109,13.0,8.7,38.5,13.0,21.2,16.2,95.6,30.1,8.5,25.6,0.903,39.5,61.81534461527957,5387
5110,3.7,10.4,25.0,5.0,19.9,13.9,76.3,19.1,3.4,13.6,0.677,31.3,24.04657975217062,5388
5111,1.6,9.5,27.7,5.7,4.5,0.0,40.0,0.0,1.2,1.2,0.3236,5.5,1.780905862688945,5389
5112,4.9,15.6,29.4,13.7,5.0,0.0,32.0,0.0,0.0,3.6,0.2298,1.5,-7.775596876086624,5390
5113,13.4,12.0,24.5,16.1,13.8,5.9,67.2,0.0,4.2,4.6,0.5943,22.4,35.22970752280732,5391
5114,13.1,16.3,22.4,13.5,6.7,4.5,91.9,1.8,2.4,5.9,0.8464,13.7,17.5302656666606,5393
5115,8.4,12.3,27.4,19.2,10.9,15.6,80.9,2.3,6.3,28.8,0.7224,40.2,46.35870691363466,5394
5116,5.2,18.3,25.5,18.1,10.8,3.2,36.9,17.5,4.3,12.1,0.2842,11.0,24.048403906354032,5395
5117,0.2,16.7,27.2,16.4,12.8,3.6,53.5,1.1,0.0,18.6,0.4633,32.1,41.9724529221497,5396
5118,3.7,12.5,28.3,5.0,0.0,1.1,14.3,0.0,4.4,0.8,0.0536,0.6,-4.768960144611701,5397
5119,2.0,15.4,17.1,8.6,1.8,1.1,19.0,12.8,0.6,6.9,0.0949,3.7,10.071739636469191,5398
5120,3.9,13.9,24.3,3.2,0.9,12.7,84.5,4.5,7.8,3.6,0.7582,12.5,4.4570570689663285,5400
5121,4.9,25.3,20.1,24.2,0.0,19.3,92.6,6.8,11.8,18.5,0.8592,29.8,39.33234102942006,5401
5122,2.2,3.8,36.8,6.5,14.3,0.7,33.0,0.0,2.5,0.0,0.2404,7.8,14.458057279621894,5402
5123,2.2,16.5,5.9,8.8,4.1,1.8,32.0,46.8,12.4,0.0,0.2298,1.6,12.898700079104367,5403
5124,4.5,4.0,20.6,10.8,8.4,3.0,58.9,62.5,13.8,4.8,0.5171,4.2,11.148329430829229,5404
5125,4.0,21.1,23.7,20.4,7.7,0.0,4.2,0.0,3.5,10.6,0.0042,11.6,24.210495619683496,5405
5126,1.5,17.0,22.9,9.0,3.3,0.0,24.1,34.4,0.0,3.8,0.1453,4.0,2.6060026819969853,5406
5127,1.9,14.5,32.9,6.2,9.5,0.5,19.5,0.0,1.6,1.9,0.0989,1.3,-2.502371541694007,5407
5128,3.9,28.5,20.3,9.5,0.0,1.6,11.0,0.0,0.0,5.2,0.0298,0.5,6.915704049182727,5408
5129,1.5,26.6,21.6,7.5,6.0,0.5,14.1,0.5,0.5,1.2,0.0526,0.3,4.0969995531481205,5409
5130,3.9,8.5,30.2,16.9,6.1,5.0,41.5,18.9,2.1,11.9,0.3416,12.0,24.50046624945226,5410
5131,1.4,8.2,35.7,11.1,1.7,6.9,92.4,2.7,2.7,6.4,0.8544,14.1,23.537479368864975,5411
5132,7.7,11.7,27.6,6.7,1.9,3.8,44.9,24.7,2.9,2.2,0.3779,2.8,0.3649506337781343,5412
5133,3.2,32.4,14.5,16.7,0.0,1.6,12.3,6.2,2.6,5.6,0.0384,3.3,6.672912648230224,5413
5134,0.9,4.9,36.4,3.6,6.4,0.2,48.7,0.0,0.7,3.1,0.4147,5.4,6.462458762697869,5414
5135,5.3,27.6,14.1,19.6,0.0,0.0,3.7,1.2,2.1,26.7,0.0037,9.7,28.60963776987097,5415
5136,6.7,4.1,41.7,6.6,14.0,20.5,96.0,0.0,5.6,25.5,0.9103,50.9,43.59804762029938,5416
5137,3.5,4.0,20.6,9.5,11.6,9.7,64.8,68.0,17.1,13.6,0.5742,16.7,32.040701110707445,5417
5138,4.4,19.4,22.4,21.3,3.5,11.3,73.9,0.5,6.1,30.7,0.6546,33.7,24.834724804343686,5418
5139,6.8,13.1,23.8,10.1,2.7,1.3,18.6,11.0,4.1,1.7,0.0901,4.0,6.0418445990343805,5420
5140,8.4,14.9,23.8,14.8,0.0,1.3,52.1,0.0,4.8,7.8,0.4506,14.4,13.822697545181825,5421
5141,8.3,11.4,32.5,12.1,19.1,4.7,73.5,8.7,19.6,33.9,0.651,20.7,49.85217563301191,5422
5142,3.6,8.3,28.7,7.5,5.6,16.7,76.2,14.4,0.3,13.9,0.6761,38.0,30.92989205201444,5423
5143,4.0,23.5,23.7,12.5,3.1,4.9,44.1,26.4,5.1,5.4,0.3683,3.6,5.594830648263253,5424
5144,1.2,11.4,21.5,9.0,4.3,5.2,51.0,28.6,1.0,1.2,0.4388,6.8,8.713215966248313,5425
5145,11.3,11.1,25.6,13.6,13.0,20.6,83.8,50.8,21.2,14.8,0.749,32.9,41.72558079296843,5426
5146,9.4,33.3,15.0,15.2,7.4,1.1,12.0,0.0,3.1,21.6,0.0365,6.4,25.88757434065618,5427
5147,0.0,16.7,16.4,25.9,0.0,2.3,19.6,0.0,3.0,37.5,0.0996,16.5,30.386367562824567,5428
5148,2.8,5.1,20.2,9.6,7.7,1.3,76.3,56.7,4.2,2.8,0.677,2.9,14.108777701897647,5429
5149,1.2,6.1,0.9,10.0,0.0,5.7,42.9,84.4,1.0,4.4,0.3559,1.5,16.41215405145453,5430
5150,11.7,19.2,20.8,17.1,9.4,16.0,87.6,12.2,14.6,27.9,0.7903,24.7,37.411104064888185,5431
5151,9.3,13.3,23.7,10.8,2.4,5.2,79.9,0.0,3.6,20.6,0.7131,23.7,28.19501614949149,5434
5152,4.4,7.2,31.8,10.5,11.7,26.5,99.3,0.0,8.0,22.5,0.9779,38.8,52.44548015112643,5437
5153,8.0,14.9,22.9,5.4,7.1,34.4,94.2,41.5,17.6,12.0,0.8819,37.2,38.45531293320943,5438
5154,0.8,14.2,15.2,15.3,0.0,10.9,83.9,0.0,5.3,21.3,0.7504,37.7,21.22377627142408,5439
5155,8.7,4.3,36.4,4.8,3.6,0.0,46.7,0.0,1.0,0.6,0.3943,3.5,7.99766901432932,5440
5156,15.3,16.5,14.8,38.4,13.9,8.5,99.9,11.6,21.8,35.6,0.9886,35.0,50.83392543321246,5441
5157,0.0,31.1,7.9,12.3,2.9,1.5,21.2,57.4,3.6,3.6,0.1162,1.2,2.252061105323649,5442
5158,6.5,7.7,37.7,14.6,4.9,12.4,97.8,0.0,18.4,17.4,0.9461,23.5,26.712354702900768,5443
5159,2.3,9.2,35.0,12.1,10.0,22.6,99.2,0.0,1.9,14.5,0.9769,43.3,34.385133011815796,5445
5160,15.3,12.5,27.3,17.2,13.9,14.4,99.7,0.0,5.7,27.5,0.9857,34.0,42.76370847893554,5447
5161,9.5,10.2,18.3,11.6,7.9,14.4,80.2,35.0,11.6,10.5,0.7161,20.3,36.092559656483225,5448
5162,13.5,11.6,8.6,17.1,0.5,1.6,51.3,0.0,0.0,17.2,0.4423,10.4,26.475855439972833,5449
5163,8.5,12.7,30.0,17.0,26.3,27.9,98.8,5.2,18.4,18.9,0.9692,40.5,49.36201949205871,5450
5164,5.4,12.2,25.2,12.4,16.2,12.9,92.0,7.8,8.0,16.0,0.848,19.8,39.90587587221876,5451
5165,3.0,22.8,20.2,18.4,4.6,0.7,23.8,0.0,3.5,13.5,0.1424,9.2,22.311418491158584,5452
5166,3.0,12.5,34.8,9.3,9.7,3.4,43.2,1.4,3.6,13.5,0.3586,14.8,23.1596976270665,5453
5167,4.0,17.9,25.1,11.0,1.7,0.3,21.0,2.9,2.2,1.2,0.1123,2.8,-4.189599741094447,5455
5168,4.7,7.5,30.8,6.3,4.3,5.3,77.1,0.0,0.0,10.0,0.6863,3.2,15.22812458020462,5456
5169,6.9,11.7,34.3,4.7,3.0,4.9,62.3,8.8,5.4,2.9,0.5482,7.3,13.676083219131185,5457
