,EP_UNEMP,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_LIMENG,EP_MINRTY,EP_MUNIT,EP_NOVEH,EP_NOINT,RPL_THEME3,treatment,outcome
5866,4.5,4.0,20.6,10.8,8.4,3.0,58.9,62.5,13.8,4.8,0.5171,False,26.831891339996897
5867,15.0,12.5,9.0,32.2,0.8,1.5,52.3,0.0,12.6,29.8,0.4522,True,57.00104777984944
5868,0.9,10.6,18.4,8.2,3.2,0.3,51.3,47.2,1.6,2.4,0.4423,False,-2.4632874932468845
5869,2.6,12.2,22.2,10.0,0.6,0.5,26.4,0.0,0.7,0.3,0.1695,False,1.476404215509428
5870,18.9,6.8,36.9,10.9,13.6,31.6,99.1,6.9,4.5,18.7,0.9753,True,50.25690191848958
5871,7.9,12.0,28.8,16.6,17.0,13.7,54.0,7.3,7.2,16.6,0.4676,True,29.239412600102924
5872,1.6,14.2,21.1,10.0,6.4,4.7,60.7,18.1,2.8,15.8,0.5333,True,24.342056528669954
5873,9.6,20.4,33.5,22.6,21.4,4.4,95.8,16.9,11.7,29.0,0.9065,True,53.68373794319715
5874,6.3,7.3,30.7,9.4,14.2,25.3,96.9,0.0,2.0,33.8,0.9284,True,40.88396905525719
5875,8.3,6.3,32.6,19.0,8.7,14.4,74.2,6.9,0.0,13.2,0.6579,True,20.982926696010978
5876,0.0,2.9,36.7,7.7,8.7,2.4,54.1,0.0,0.0,18.7,0.4688,True,11.041077846507804
5877,8.4,7.6,34.9,7.7,11.3,15.8,98.2,4.3,3.8,17.2,0.9544,True,36.215339734563905
5878,8.1,12.1,34.9,12.4,3.4,1.8,17.1,0.0,0.8,3.4,0.0755,False,11.868796618303575
5879,3.9,8.8,21.4,11.3,1.9,8.5,83.3,29.1,2.8,7.3,0.7447,True,15.466581850014924
5880,5.7,8.4,33.0,7.1,14.6,4.2,89.1,3.9,0.0,3.8,0.81,False,18.4255228146815
5881,0.0,3.0,26.6,3.0,10.4,0.0,28.0,6.9,0.0,0.0,0.1879,False,-0.3382932314688123
5882,7.0,15.6,25.7,10.7,3.5,6.1,76.2,28.1,2.5,3.2,0.6761,False,28.11927570730405
5883,5.3,13.2,21.5,15.4,12.0,6.8,77.8,3.6,6.6,18.1,0.6925,True,40.50886800173536
5884,6.4,28.0,20.5,20.2,0.5,1.3,36.9,0.0,4.1,26.3,0.2842,True,32.36504928740055
5885,2.8,25.9,13.9,21.6,4.7,2.9,42.8,47.3,24.0,37.0,0.3556,True,25.83001533946477
5886,1.9,7.1,13.4,6.9,3.7,3.0,53.0,24.2,0.8,13.6,0.4594,False,22.96447792660196
5887,1.6,16.4,33.8,19.0,6.9,21.5,97.6,0.0,8.6,63.5,0.9426,True,53.604449255853055
5888,9.0,8.0,31.2,6.6,18.7,10.0,91.6,9.7,0.0,18.0,0.8419,True,22.19654920978355
5889,8.6,14.7,24.0,13.3,14.0,0.9,36.1,2.9,3.6,6.7,0.2753,False,16.389035816625736
5890,9.0,16.8,20.0,8.7,0.0,0.5,23.0,0.0,0.0,16.9,0.1345,False,11.788228394135226
5891,6.3,6.5,22.5,3.5,0.0,3.8,38.7,25.5,2.3,1.9,0.3059,False,15.944253927999604
5892,1.5,7.2,32.5,9.9,15.6,2.7,83.3,0.3,0.7,4.8,0.7447,False,13.691257295899131
5893,9.0,10.4,10.0,13.8,3.9,2.6,25.6,28.7,10.5,23.6,0.1614,False,50.70280767523115
5894,1.6,5.2,27.6,8.0,5.9,7.5,76.5,0.0,0.0,6.2,0.6787,False,9.104161448063358
5895,8.9,18.3,29.7,23.9,14.0,20.3,98.2,9.3,24.8,22.8,0.9544,True,55.391119149392225
5896,4.8,14.2,29.3,10.1,7.8,11.3,96.9,23.1,7.8,13.5,0.9284,True,29.275728361782413
5897,9.4,21.7,23.8,18.5,5.0,3.1,38.5,0.5,8.7,12.8,0.3034,True,35.25218110045249
5898,4.5,7.4,33.7,11.4,21.2,9.2,84.6,25.1,8.6,15.1,0.7596,True,34.57442509301772
5899,9.3,9.1,3.3,5.2,6.5,5.3,46.1,20.5,0.0,0.0,0.3879,False,4.404246829264146
5900,3.1,5.8,30.6,6.0,5.9,13.4,92.4,0.0,1.9,28.6,0.8544,True,27.535430272364323
5901,3.0,3.2,31.5,5.5,11.1,42.5,97.6,63.1,22.1,38.0,0.9426,True,62.84940795206669
5902,2.8,20.2,20.8,19.2,6.2,3.7,16.4,2.2,3.0,19.4,0.0691,True,66.8542901238005
5903,5.3,14.9,25.4,14.2,6.0,1.3,37.0,0.0,0.8,2.0,0.2849,False,14.382376242385
5904,3.6,13.7,27.0,9.5,17.7,2.1,45.2,7.6,7.9,21.2,0.3808,False,28.56884239580148
5905,4.7,14.2,17.4,11.1,0.5,1.9,59.6,21.9,1.0,4.9,0.5229,False,1.8805133221834376
5906,5.1,20.2,25.3,17.0,8.8,39.6,90.4,17.1,20.2,55.5,0.8267,True,58.46759856701522
5907,1.3,37.4,14.7,23.1,3.1,0.0,8.4,0.0,1.2,17.1,0.0165,False,24.98720572723175
5908,8.5,13.9,23.8,10.6,6.8,4.8,35.0,6.6,1.9,15.9,0.2626,True,15.957214368629248
5909,6.7,9.7,36.1,8.5,9.9,16.3,85.8,16.9,2.7,5.5,0.771,True,37.37563127826376
5910,4.4,8.8,23.6,4.9,0.0,33.0,92.5,0.0,7.5,23.0,0.8566,True,35.58974160863287
5911,4.7,12.7,25.2,5.5,6.6,4.7,63.3,5.8,0.0,1.1,0.5594,False,7.901363901204928
5912,8.3,9.3,32.8,8.5,7.5,0.0,25.8,0.0,0.0,0.0,0.1637,False,2.505154006092165
5913,3.4,14.3,29.4,13.5,20.4,2.3,63.1,15.1,8.6,26.2,0.5577,True,53.768687914024994
5914,6.2,9.8,20.0,12.1,8.9,12.9,80.1,48.1,8.7,10.8,0.7152,True,30.252603427441823
5915,3.4,10.7,25.8,9.6,5.8,18.2,93.8,6.4,0.6,9.6,0.8763,True,54.36954230424989
5916,3.0,19.1,30.2,26.9,6.8,0.6,31.9,2.2,3.8,10.7,0.2285,True,37.94340622900867
5917,2.8,10.9,31.7,9.4,4.3,14.5,77.3,3.9,5.7,13.0,0.6881,True,30.067527762926066
5918,6.0,7.6,28.9,11.3,13.1,3.4,77.2,43.6,11.1,13.0,0.6871,False,38.21919804912352
5919,5.4,9.2,33.7,4.5,12.2,22.9,92.4,3.9,5.2,5.2,0.8544,True,41.1901328676619
5920,8.3,10.9,23.8,14.0,4.6,7.8,82.5,15.0,0.6,9.0,0.7358,False,17.49507110130594
5921,7.1,10.7,22.6,19.4,15.0,15.9,91.4,13.5,3.6,18.9,0.8391,True,32.00363192921698
5922,0.0,39.8,12.1,31.0,1.9,2.6,61.3,32.6,15.5,37.0,0.5388,True,23.163607520267277
5923,2.7,14.3,29.8,4.7,3.0,0.0,11.8,0.0,0.0,0.2,0.0349,False,-1.4513793101046542
5924,14.7,5.1,33.4,9.0,6.6,9.4,74.0,30.1,0.6,3.0,0.6551,True,8.110602947096723
5925,1.8,21.0,7.2,11.0,0.5,0.0,31.6,63.9,9.9,8.2,0.2243,False,15.964899555517263
5926,1.6,10.1,34.0,7.4,0.0,0.0,34.4,0.0,0.0,0.0,0.256,False,3.1893040336067378
5927,11.0,20.3,21.2,17.1,4.1,8.4,78.6,4.8,8.4,16.8,0.6993,True,33.264081307256475
5928,6.8,9.2,25.8,8.4,12.1,5.3,58.9,44.5,5.8,2.5,0.5171,False,14.178855275955796
5929,9.6,11.6,26.8,14.3,6.9,13.4,90.5,1.1,7.2,22.1,0.828,True,47.56314254392421
5930,14.8,14.8,13.9,17.4,13.7,1.5,63.1,76.6,27.4,28.7,0.5577,True,43.05725538803425
5931,2.8,0.9,36.5,10.6,35.9,19.0,93.0,61.2,15.7,20.5,0.8648,True,52.48944736563595
5932,7.6,11.0,25.1,13.1,4.8,1.3,26.2,0.7,0.0,10.9,0.1675,False,19.29060808014052
5933,19.2,16.2,24.8,18.4,14.1,12.6,98.1,8.6,15.6,21.7,0.952,True,49.48707734000899
5934,3.1,13.9,28.1,23.9,12.2,5.3,71.7,16.2,18.3,31.5,0.6354,True,46.39246677805448
5935,6.2,8.2,27.6,14.1,13.7,2.7,50.5,1.7,0.4,17.0,0.4322,True,37.68453643066533
5936,9.9,26.5,14.6,17.7,4.0,0.0,38.9,0.0,9.5,24.7,0.3077,False,22.59306340328409
5937,3.1,17.9,16.3,21.0,4.0,1.7,30.5,7.1,9.9,18.4,0.2107,True,7.8268113941526
5938,3.8,14.3,28.2,11.0,1.2,3.4,72.6,12.7,5.6,7.2,0.6428,False,5.027774987185751
5939,1.4,5.4,27.1,6.5,13.3,13.3,69.9,3.6,0.6,13.9,0.6183,True,36.9838466769512
5940,9.5,10.2,18.3,11.6,7.9,14.4,80.2,35.0,11.6,10.5,0.7161,True,34.08731555229127
5941,7.8,15.1,36.3,15.3,9.3,4.6,94.9,2.8,5.4,23.5,0.8928,True,40.69071088611875
5942,1.2,10.8,23.0,21.0,8.5,2.2,62.0,10.0,9.9,29.7,0.5457,True,46.09031514144901
5943,5.1,15.6,32.3,19.3,8.8,24.4,92.5,31.6,7.8,45.2,0.8566,True,47.24944793916108
5944,5.5,27.3,17.2,27.3,8.6,3.1,17.5,0.1,8.2,22.3,0.0793,True,29.06637331769769
5945,4.1,9.6,10.9,10.5,7.7,0.0,56.4,39.1,0.0,0.0,0.4947,False,10.331106800783816
5946,3.0,10.5,20.0,11.2,15.9,0.1,33.6,2.5,4.2,6.0,0.2463,False,22.971296265048515
5947,3.3,20.3,19.8,22.6,11.9,0.0,22.6,18.8,3.0,9.6,0.1307,False,-0.6832363845479605
5948,1.0,4.2,32.1,3.9,11.3,1.4,44.3,0.0,0.0,2.2,0.3702,False,18.14402896988544
5949,4.4,18.1,13.6,11.7,1.8,4.6,39.3,0.0,0.0,13.6,0.3141,True,28.949604103863273
5950,2.6,9.0,26.7,8.1,10.2,26.1,78.8,1.2,1.7,5.5,0.7006,True,27.49371232697041
5951,3.2,22.2,27.7,23.0,18.9,8.5,83.8,12.3,17.8,31.5,0.749,True,61.95234624326282
5952,4.2,14.5,26.8,11.2,14.6,24.4,91.6,3.1,3.3,17.5,0.8419,True,34.4419886382805
5953,12.2,4.9,23.8,11.9,0.6,0.8,59.9,0.0,0.0,0.8,0.5248,False,14.825460884700348
5954,2.0,5.9,19.9,4.3,7.5,3.4,92.1,60.6,2.4,16.0,0.8497,False,16.942477837791834
5955,3.4,10.1,29.0,5.3,2.2,5.8,41.6,0.0,1.3,6.8,0.3429,False,17.20499979281323
5956,4.6,26.0,15.8,9.0,12.5,3.8,39.6,22.9,0.0,0.0,0.3188,False,4.2945541112455965
5957,7.0,15.2,30.9,11.4,17.6,2.1,43.2,0.0,1.6,4.3,0.3586,True,32.553234590236
5958,1.3,15.1,26.4,20.6,9.1,2.3,91.8,6.9,11.1,19.1,0.8446,True,27.676522334961504
5959,5.5,18.6,21.7,4.7,2.7,2.6,36.7,19.4,0.0,0.0,0.2815,False,7.801116563472796
5960,24.8,5.3,39.4,14.5,16.3,21.4,98.9,0.0,5.2,27.5,0.9705,True,42.27074733380433
5961,2.5,4.9,26.7,11.4,4.6,2.6,47.9,15.0,1.0,2.4,0.4065,True,-1.522458657890743
5962,2.7,8.3,31.1,3.7,0.6,2.3,16.3,0.0,0.8,1.4,0.0685,False,-10.626676652320976
5963,3.0,10.0,26.7,5.1,7.3,5.3,57.2,1.2,0.3,0.2,0.5015,False,18.02175025011128
5964,5.3,7.5,28.4,7.9,5.3,2.2,39.7,0.9,0.0,1.3,0.3199,False,11.028901977005065
5965,5.0,14.7,20.8,9.7,6.2,3.9,48.7,0.0,2.4,2.3,0.4147,True,14.00481624209726
5966,5.2,14.7,32.2,10.3,10.1,12.0,76.1,7.1,2.2,17.6,0.6748,True,40.43248787352343
5967,6.4,9.4,28.6,16.5,9.1,17.6,84.0,18.1,13.5,19.6,0.7519,True,45.568912741126
5968,8.7,4.3,36.4,4.8,3.6,0.0,46.7,0.0,1.0,0.6,0.3943,False,6.474569251693408
5969,4.7,12.3,26.9,15.1,1.2,18.4,76.7,0.0,2.8,16.7,0.6811,True,29.97829902618657
5970,4.1,10.9,24.2,15.2,7.3,4.1,64.7,1.3,5.5,13.3,0.5726,True,33.49967303645727
5971,3.3,16.0,20.5,10.0,13.1,1.0,32.7,0.0,0.0,5.5,0.2366,True,20.948861015685377
5972,5.5,7.9,34.8,16.0,12.9,20.3,81.3,16.6,6.7,18.0,0.7247,True,41.689068576326505
5973,6.8,24.3,23.9,17.2,6.8,0.0,9.6,0.0,3.5,18.5,0.0226,False,27.170663639553197
5974,6.7,8.4,25.6,12.4,5.2,24.1,71.6,14.5,8.8,14.8,0.6346,True,32.95273740679726
5975,15.9,31.6,14.3,25.6,2.5,0.5,26.7,0.0,3.6,11.2,0.1726,False,16.99583450545306
5976,6.2,22.2,21.0,12.1,8.3,1.5,50.7,0.0,2.6,3.1,0.435,False,12.071571781790588
5977,0.6,11.0,1.7,4.7,0.5,0.0,25.1,93.9,1.3,2.6,0.1571,False,4.685131839326454
5978,7.8,15.9,20.5,9.8,5.0,2.9,37.7,0.5,1.0,5.5,0.2937,False,24.250884569123095
5979,1.6,5.4,39.0,7.1,8.4,19.3,90.9,2.7,9.3,30.0,0.8329,True,42.78933793056528
5980,16.0,6.7,30.0,6.4,8.1,23.7,75.0,51.8,10.2,17.8,0.666,True,50.19479053260919
5981,2.5,13.9,29.5,3.3,2.7,0.9,23.8,1.9,0.4,0.5,0.1424,False,1.205903870243446
5982,6.7,19.7,21.1,17.6,4.6,13.1,41.2,0.0,0.6,15.3,0.337,True,20.376064988631093
5983,5.1,11.1,28.5,13.4,14.6,9.8,57.6,31.6,4.9,4.0,0.506,True,29.37949253522273
5984,2.2,11.1,25.2,5.9,1.3,0.5,17.9,1.0,0.6,1.4,0.0843,False,-0.0910658369929375
5985,8.5,5.1,26.8,9.8,8.5,6.7,66.5,51.9,3.2,7.6,0.5891,True,34.488519594111246
5986,3.5,5.1,36.2,6.4,0.0,2.4,58.0,0.0,0.0,0.7,0.5098,False,8.306487547627825
5987,2.1,7.1,36.2,11.7,16.5,7.2,93.0,10.2,6.4,15.2,0.8648,True,40.93476956811002
5988,7.4,17.0,22.3,8.0,7.5,1.4,55.7,0.6,4.6,14.8,0.4874,False,16.66283635664542
5989,7.5,13.2,29.7,2.8,1.3,5.6,50.0,0.0,0.0,3.7,0.4276,False,5.441199785646221
5990,2.8,7.9,28.2,7.5,17.9,11.0,78.9,20.8,3.0,15.0,0.702,True,19.768360887239453
5991,0.5,0.0,22.7,7.9,16.7,0.0,47.0,0.3,2.1,9.1,0.3966,False,28.158230407233756
5992,1.6,1.3,7.0,1.4,1.2,0.6,52.4,89.9,0.0,1.2,0.4536,False,11.928964956209867
5993,9.2,14.4,29.2,21.3,22.1,28.4,98.5,19.8,14.4,15.3,0.9622,True,63.50917189727149
5994,2.1,6.6,29.6,5.1,7.6,1.7,39.2,0.0,0.0,0.3,0.3121,False,-4.266738375464207
5995,8.6,12.7,27.4,13.3,2.0,12.4,97.4,0.7,6.1,19.4,0.9378,True,35.5914636357604
5996,1.8,18.8,24.8,16.5,8.6,2.4,31.3,6.7,6.2,9.9,0.2217,False,6.732301155626033
5997,3.6,15.4,30.1,6.1,5.0,6.8,51.3,11.3,0.4,4.1,0.4423,False,16.14525039751719
5998,1.8,3.6,18.9,7.6,0.0,5.4,63.9,0.0,0.0,1.3,0.5643,False,5.748429104200199
5999,1.7,13.1,25.3,16.0,11.2,7.5,41.5,18.7,3.3,8.1,0.3416,True,16.196818453815297
6000,6.3,23.2,13.8,13.2,0.5,0.5,22.5,0.4,0.1,2.8,0.1292,False,16.72982100563599
6001,5.7,11.7,27.2,12.7,6.3,16.0,94.8,0.0,9.2,27.9,0.8912,True,40.0376609968455
6002,5.4,12.1,27.2,9.4,7.5,5.0,47.8,28.2,1.3,0.8,0.4052,False,9.617408367173812
6003,5.7,8.5,24.4,6.2,1.5,0.0,51.9,16.3,0.0,2.3,0.4486,False,7.9267023093813265
6004,7.6,10.2,27.3,11.6,10.4,12.8,70.7,9.8,6.9,11.1,0.626,True,44.803943651422465
6005,11.1,19.3,29.1,14.8,6.5,11.1,52.8,0.0,3.9,20.8,0.4571,True,37.41993757506313
6006,0.5,15.7,21.8,15.4,6.9,2.2,50.3,4.5,4.1,14.9,0.4308,True,28.992635657196708
6007,5.1,19.3,23.3,23.0,4.9,7.1,38.4,3.6,15.4,9.3,0.302,True,58.06208575740053
6008,6.5,7.7,37.7,14.6,4.9,12.4,97.8,0.0,18.4,17.4,0.9461,True,31.799753999300385
6009,9.6,15.9,24.1,15.8,7.4,1.2,31.8,13.7,3.3,22.8,0.2272,False,23.143102501817292
6010,2.9,14.5,31.5,16.6,6.9,4.7,25.6,0.0,2.0,10.9,0.1614,False,16.58560079966835
6011,10.6,13.0,35.3,22.5,13.7,15.3,94.3,5.4,0.0,35.8,0.8833,True,41.266471382228694
6012,4.5,22.0,19.9,13.9,0.0,0.0,23.9,46.1,4.5,6.6,0.1433,False,13.85531931238798
6013,7.9,18.7,13.3,21.8,5.4,1.8,25.1,33.2,8.9,13.8,0.1571,False,17.682913522964082
6014,1.2,11.0,25.5,4.5,2.9,0.7,16.6,11.2,1.6,1.6,0.0695,False,0.8306764442552002
6015,10.2,15.2,37.6,13.7,16.0,1.0,76.4,0.8,20.2,21.4,0.6777,True,60.06656262220643
6016,5.6,16.8,23.7,11.6,6.0,6.6,53.2,2.2,13.3,22.8,0.4606,True,36.945285657874194
6017,3.8,20.2,21.8,19.3,8.8,16.0,99.4,0.0,9.8,29.8,0.9803,True,54.89423388315806
6018,5.6,19.7,26.5,17.9,5.8,4.6,51.8,0.0,1.0,10.3,0.4471,False,36.112128319783174
6019,0.5,5.3,31.7,5.9,25.5,3.5,63.0,4.8,2.3,14.2,0.5559,False,19.744806392598605
6020,11.5,10.5,31.2,18.0,15.0,7.7,64.2,8.6,8.6,15.2,0.5664,True,38.75016482139253
6021,2.3,10.2,29.6,6.8,2.1,2.5,36.8,0.0,3.7,2.7,0.2829,False,11.164983230674782
6022,4.5,6.0,30.4,10.6,4.7,4.8,61.8,26.9,0.0,1.8,0.5438,False,3.0309245749408404
6023,1.0,12.3,12.3,10.8,0.0,2.4,45.1,7.7,0.0,5.8,0.3798,False,7.463643337527757
6024,1.3,22.6,17.7,19.5,3.7,0.0,32.8,0.0,4.4,19.7,0.2382,False,18.513468891225852
6025,1.0,16.6,20.0,14.9,2.2,2.5,21.1,0.0,0.0,12.2,0.114,False,10.081182946659805
6026,5.1,5.5,21.2,4.4,6.7,0.9,28.9,11.8,0.0,7.1,0.1968,True,15.400829219954003
6027,0.9,4.9,8.1,2.5,5.5,1.2,38.9,76.5,2.1,5.9,0.3077,False,11.427945847897616
6028,1.7,4.4,27.4,4.2,16.4,11.3,91.6,36.1,0.0,8.5,0.8419,True,25.274817449651643
6029,5.1,9.1,24.8,14.9,12.1,21.6,94.7,32.8,7.3,12.9,0.8896,True,51.349043903070864
6030,8.0,0.0,32.5,9.8,3.5,3.3,29.8,0.0,3.8,0.0,0.2052,False,3.466823769140756
6031,3.5,12.2,31.5,20.6,14.2,1.7,39.7,10.8,18.1,7.8,0.3199,True,35.146897230886616
6032,3.3,18.7,23.3,16.5,1.0,0.4,21.3,0.5,3.1,17.1,0.1176,True,19.219142619142374
6033,1.3,10.2,24.1,5.4,0.0,7.1,70.3,0.0,0.0,0.0,0.6225,False,3.640033948914586
6034,8.5,6.8,38.6,9.8,24.3,32.3,96.2,26.9,20.7,24.1,0.914,True,57.43690520498684
6035,4.5,19.6,19.5,5.9,4.9,6.9,44.8,20.6,0.0,1.2,0.3768,False,17.63400476289964
6036,1.5,20.1,24.4,19.1,4.2,1.1,57.9,2.5,7.2,15.3,0.5091,True,40.53201492398891
6037,1.8,17.1,24.5,9.7,6.0,8.1,35.3,1.0,1.0,2.8,0.2659,False,7.9473133206036675
6038,7.2,10.1,17.1,9.2,0.0,17.9,81.9,2.3,4.3,21.6,0.7297,True,26.82997175828898
6039,3.7,1.5,41.7,9.4,23.5,14.7,88.0,2.2,5.9,2.8,0.7976,True,38.631390395085454
6040,6.6,6.0,32.8,8.6,12.4,1.0,48.1,0.0,2.9,0.0,0.4096,False,14.075488287937096
6041,2.9,39.4,11.6,20.0,3.7,1.1,25.7,0.0,1.0,38.8,0.1625,True,19.60010492869837
6042,4.3,6.3,36.0,15.9,15.8,13.1,96.3,17.4,2.2,25.0,0.916,True,46.241260814142294
6043,3.5,11.0,20.7,11.3,10.6,3.0,46.3,17.8,2.6,4.8,0.3902,False,19.61283035629025
6044,6.7,16.2,27.2,17.2,11.8,5.2,74.0,0.8,8.1,32.2,0.6551,True,27.681797090763315
6045,4.4,26.6,21.7,19.8,7.6,0.0,4.6,0.0,4.2,16.1,0.0048,False,9.381284211747245
6046,11.2,2.2,28.8,15.0,15.7,3.3,74.2,27.4,18.3,35.4,0.6579,True,54.387831077111585
6047,0.0,3.1,35.7,6.0,4.2,2.7,63.7,2.6,2.2,6.4,0.5628,False,30.73262158872959
6048,2.7,10.9,23.3,21.0,5.8,18.5,95.9,11.3,20.5,20.5,0.9086,True,45.162876308763025
6049,0.7,22.8,23.8,11.4,7.2,14.2,61.2,2.1,15.2,25.4,0.538,True,37.546714985198925
6050,10.2,4.5,31.7,6.8,9.1,13.0,87.0,30.0,8.6,17.0,0.784,True,45.163587929244784
6051,0.6,14.2,23.0,6.8,0.8,0.6,35.5,38.2,0.7,0.0,0.2681,False,11.8610043296165
6052,0.0,16.0,18.0,2.4,8.1,0.0,37.8,1.0,0.0,1.4,0.2956,False,-0.942050562225015
6053,6.0,28.8,18.9,25.4,2.2,0.1,11.0,2.6,6.0,17.9,0.0298,True,11.282420134154444
6054,4.2,12.1,22.5,10.4,2.2,17.1,85.6,0.0,0.0,8.4,0.7684,True,22.95082732058996
6055,3.0,10.9,23.8,21.7,12.8,8.8,94.9,2.9,2.7,11.5,0.8928,True,34.68001007035268
6056,2.9,16.6,23.1,13.9,4.9,3.1,55.6,0.9,4.4,26.2,0.4858,True,21.257701165147544
6057,6.1,11.5,35.8,12.0,18.7,11.3,78.0,4.0,6.8,21.0,0.6954,True,45.56235865243865
6058,1.9,6.3,26.9,12.0,5.2,5.1,39.4,3.0,3.6,3.4,0.3156,False,0.4602638705261803
6059,11.6,19.7,15.2,24.5,4.4,2.5,77.2,11.2,17.1,19.9,0.6871,False,24.588553080613934
6060,3.7,9.6,32.7,9.1,7.8,7.0,74.0,13.2,1.5,6.7,0.6551,True,27.01557225941778
6061,5.9,5.1,24.3,7.6,9.0,8.9,87.9,31.0,5.2,25.2,0.796,True,38.34291925204284
6062,1.6,11.1,4.1,5.9,1.0,0.0,60.0,79.7,0.3,0.0,0.5261,False,6.4912318811380345
6063,12.3,14.5,18.9,15.1,3.6,0.3,21.0,23.6,0.0,8.1,0.1123,False,7.747912812065257
6064,0.0,13.0,25.9,5.4,0.0,0.0,41.9,0.0,0.0,0.5,0.3464,False,8.367144968305196
6065,13.6,5.4,33.1,10.1,14.3,16.4,82.6,24.1,13.0,19.1,0.7373,True,45.043355189365705
6066,7.0,15.9,20.9,11.8,7.1,3.0,25.1,0.0,1.0,29.3,0.1571,False,16.542141990702675
6067,3.5,14.8,34.1,13.1,13.5,23.8,98.5,4.9,14.9,40.6,0.9622,True,53.26347998888122
6068,2.0,13.9,35.7,17.8,10.6,9.0,100.0,5.5,2.2,58.5,0.9892,True,33.20107438659584
6069,0.9,33.8,16.8,17.7,3.5,0.0,5.1,2.2,2.5,16.4,0.0063,False,9.949596221812598
6070,3.4,2.3,4.8,11.4,4.2,0.0,43.6,98.5,16.5,3.4,0.3636,False,27.865116380674888
6071,0.5,15.7,20.5,9.3,6.8,5.0,67.6,10.3,4.5,22.0,0.5981,True,24.29635725858338
6072,2.9,15.2,29.5,8.9,5.9,9.2,50.9,0.0,0.8,2.9,0.4376,True,22.58808009175365
6073,11.2,15.8,14.9,15.3,5.3,2.3,17.5,0.0,2.8,33.5,0.0793,True,27.265379752255
6074,5.9,16.3,23.1,16.3,8.0,1.3,66.2,30.9,15.0,8.5,0.5875,False,28.93094135380569
6075,6.1,8.5,3.4,9.2,1.8,2.4,42.9,40.4,12.7,0.7,0.3559,False,17.989186025238016
6076,3.3,4.3,25.3,15.1,19.2,18.1,76.6,38.5,9.2,20.7,0.6802,True,41.30898805505913
6077,3.5,15.2,21.5,10.1,9.0,1.4,35.9,19.8,2.1,13.7,0.2723,False,18.82966712971303
6078,8.9,9.5,31.7,11.3,19.0,13.5,88.6,44.9,9.1,9.3,0.8048,True,37.2811844859971
6079,0.3,21.8,20.8,12.6,5.6,1.7,51.9,7.6,0.0,3.9,0.4486,False,15.506690269020355
6080,1.6,14.0,14.6,10.0,4.1,7.9,44.8,20.0,2.4,5.8,0.3768,False,17.745932003251873
6081,1.3,21.2,19.4,10.8,2.6,1.2,41.4,13.2,7.7,2.0,0.3398,False,6.175154075677792
6082,2.2,5.9,10.5,3.7,8.6,2.0,30.4,41.3,3.9,9.1,0.2097,False,22.20632866909629
6083,2.1,9.6,31.3,11.2,4.8,0.5,17.0,2.2,0.4,3.7,0.0742,False,0.8781512453725888
6084,5.1,9.4,15.3,12.2,7.8,22.1,81.5,52.7,14.6,21.6,0.7268,True,38.31786070488951
6085,0.1,5.7,17.1,6.4,2.9,0.0,52.3,6.6,0.0,21.1,0.4522,True,24.29707320192444
6086,0.5,12.6,13.3,15.3,2.7,3.5,46.5,8.8,4.8,7.1,0.3922,False,11.756742753880731
6087,2.3,9.8,14.2,4.1,5.5,0.8,57.1,93.0,3.6,6.6,0.5009,False,22.292728706867653
6088,8.7,9.7,31.6,9.5,12.1,30.0,94.7,67.6,17.3,26.0,0.8896,True,55.38178183253117
6089,5.3,19.7,22.2,21.8,5.0,6.6,34.7,3.0,1.9,18.2,0.2589,True,29.22992509117634
6090,4.9,16.4,29.7,17.2,13.8,1.5,44.6,1.4,14.1,29.2,0.3746,True,50.46922102793944
6091,6.4,10.0,26.4,12.8,9.0,3.4,34.5,15.9,5.6,9.6,0.257,False,9.127642331554624
6092,2.7,4.6,13.4,7.0,3.1,2.7,46.5,63.4,8.1,5.8,0.3922,False,14.096583836866683
6093,7.7,17.6,28.9,11.1,5.1,14.7,72.0,0.0,1.5,2.9,0.638,False,13.553992036649593
6094,6.5,10.3,26.1,16.5,4.4,2.5,18.2,0.0,1.5,16.4,0.0862,True,33.7471564535792
6095,2.3,21.0,33.5,19.4,11.3,4.5,76.1,2.4,2.2,13.3,0.6748,True,40.36304857361381
6096,9.4,4.6,26.1,7.5,12.5,1.7,52.6,0.0,5.3,7.9,0.4552,True,15.193615800899732
6097,3.2,0.1,4.4,6.5,12.4,0.2,54.3,0.0,4.7,0.0,0.4714,False,35.240428829925385
6098,1.3,9.5,7.2,9.9,0.0,0.0,44.3,48.6,0.0,1.1,0.3702,False,0.9666931406133186
6099,5.2,13.3,29.7,15.9,11.8,3.9,64.9,0.0,2.6,14.0,0.5752,False,26.749525372860894
6100,2.1,11.9,19.6,11.2,13.7,4.6,57.2,66.9,13.2,4.7,0.5015,True,39.37129556890624
6101,1.0,21.2,26.9,23.9,14.6,0.4,52.8,3.7,8.7,39.3,0.4571,True,26.78713069140307
6102,4.8,19.0,26.1,7.8,1.3,0.0,17.6,0.0,2.6,1.2,0.0806,False,3.874136985914768
6103,7.6,18.2,18.1,8.6,3.7,17.4,75.6,0.7,1.8,29.5,0.6706,True,22.10218970988183
6104,3.6,6.2,30.0,4.3,3.5,15.6,86.5,43.3,9.3,21.9,0.7792,True,44.30068614354355
